,id,food_id,nutrient_id,amount,min,max,median
524,2223067,322228,2003,0.0,0.0,0.0,0.0
525,2223084,322228,1195,0.9,0.8,0.9,0.9
526,2223076,322228,1160,0.0,0.0,0.0,0.0
527,2223086,322228,1063,4.96,,,
528,2223022,322228,1404,0.004,0.002,0.005,0.004
529,2223046,322228,1311,0.004,0.003,0.006,0.003
530,2222948,322228,1090,12.0,10.5,14.0,12.0
531,2223000,322228,1014,0.0,0.0,0.0,0.0
532,2222975,322228,1114,1.1,,,
533,2223045,322228,1303,0.002,0.002,0.004,0.002
534,2223100,322228,1085,0.85,,,
535,2223071,322228,1232,0.036,0.03,0.05,0.035
536,2223078,322228,2028,1.0,1.0,2.0,1.0
537,2223093,322228,2018,0.004,,,
538,2223051,322228,2013,0.0,0.0,0.0,0.0
539,2223043,322228,2009,0.007,0.005,0.009,0.007
540,2223056,322228,2006,0.0,0.0,0.0,0.0
541,2223007,322228,1126,0.0,0.0,0.0,0.0
542,2223034,322228,1177,2.0,0.0,7.0,0.0
543,2223012,322228,1220,0.128,0.11,0.16,0.12
544,2222947,322228,1095,0.43,0.37,0.48,0.43
545,2223024,322228,1075,0.0,0.0,0.0,0.0
546,2222978,322228,1293,0.032,0.03,0.04,0.03
547,2223042,322228,2008,0.0,0.0,0.0,0.0
548,2223047,322228,1306,0.004,0.0,0.006,0.004
549,2222967,322228,1260,0.015,0.0,0.021,0.015
550,2222968,322228,1265,0.265,0.227,0.337,0.252
551,2223008,322228,1128,0.0,0.0,0.0,0.0
552,2223091,322228,2010,0.002,,,
553,2223095,322228,2022,0.001,,,
554,2223090,322228,1317,0.0,,,
555,2223005,322228,1262,0.023,0.0,0.03,0.024
556,2222988,322228,1227,0.194,0.16,0.24,0.19
557,2223088,322228,1330,0.004,,,
558,2222982,322228,1212,0.174,0.14,0.24,0.17
559,2223050,322228,2012,0.001,0.0,0.002,0.001
560,2223092,322228,2016,0.029,,,
561,2223031,322228,1127,0.0,0.0,0.0,0.0
562,2222974,322228,1112,1.1,0.0,2.2,1.0
563,2222949,322228,1091,103.0,93.0,115.0,103.0
564,2223075,322228,1161,0.0,0.0,0.0,0.0
565,2223040,322228,1111,0.0,0.0,0.0,0.0
566,2222977,322228,1292,0.21,0.17,0.25,0.2
567,2223002,322228,1304,0.027,0.0,0.04,0.03
568,2223032,322228,1130,0.0,0.0,0.0,0.0
569,2223044,322228,1281,0.001,0.001,0.002,0.001
570,2222961,322228,1051,89.7,86.9,91.8,89.9
571,2223062,322228,2021,0.0,0.0,0.0,0.0
572,2223102,322228,1105,58.0,22.0,81.0,62.0
573,2223061,322228,1334,0.0,0.0,0.0,0.0
574,2223101,322228,1100,36.2,12.9,85.2,33.6
575,2223077,322228,1121,0.0,0.0,1.0,0.0
576,2223029,322228,1120,0.0,0.0,2.0,0.0
577,2223057,322228,1273,0.0,0.0,0.001,0.0
578,2222966,322228,1259,0.022,0.018,0.027,0.021
579,2222946,322228,1092,159.0,150.0,191.0,156.0
580,2223038,322228,1002,0.53,0.48,0.63,0.53
581,2222962,322228,1004,0.95,0.72,1.19,0.94
582,2223033,322228,1131,0.0,0.0,0.0,0.0
583,2222950,322228,1093,39.0,36.0,48.0,38.0
584,2223003,322228,1314,0.012,0.007,0.019,0.012
585,2223011,322228,1109,0.02,0.01,0.05,0.02
586,2223055,322228,1406,0.001,0.0,0.002,0.001
587,2222987,322228,1223,0.286,0.23,0.37,0.28
588,2223013,322228,1271,0.001,0.0,0.002,0.001
589,2223021,322228,1333,0.0,0.0,0.0,0.0
590,2223059,322228,2014,0.0,0.0,0.0,0.0
591,2223068,322228,2004,0.0,0.0,0.0,0.0
592,2223004,322228,1267,0.001,0.001,0.002,0.001
593,2222958,322228,1261,0.011,0.009,0.014,0.01
594,2222976,322228,1258,0.568,0.5,0.7,0.555
595,2223019,322228,1316,0.026,0.021,0.033,0.024
596,2222969,322228,1266,0.096,0.078,0.114,0.094
597,2223015,322228,1278,0.0,0.0,0.0,0.0
598,2223097,322228,2024,0.0,,,
599,2223079,322228,2029,0.0,0.0,0.0,0.0
600,2222994,322228,1222,0.111,0.09,0.14,0.11
601,2223039,322228,1113,0.0,0.0,0.0,0.0
602,2223014,322228,1276,0.0,0.0,0.0,0.0
603,2222980,322228,1005,5.19,,,
604,2223010,322228,1170,0.368,0.33,0.393,0.374
605,2223017,322228,1300,0.006,0.004,0.008,0.005
606,2222957,322228,1253,5.0,4.0,6.0,5.0
607,2222992,322228,1217,0.168,0.14,0.21,0.16
608,2222951,322228,1098,0.001,0.0,0.006,0.0
609,2222997,322228,1226,0.349,0.29,0.44,0.345
610,2222990,322228,1211,0.158,0.13,0.2,0.16
611,2223035,322228,1178,0.61,0.51,0.84,0.58
612,2222970,322228,1180,17.4,16.0,19.4,17.0
613,2222979,322228,1110,43.0,,,
614,2223027,322228,1107,1.0,1.0,3.0,1.0
615,2223026,322228,1013,4.96,4.59,5.84,4.94
616,2224714,322559,1217,0.168,0.15,0.2,0.165
617,2224837,322559,1105,64.0,36.0,89.0,64.0
618,2224758,322559,1010,0.0,0.0,0.0,0.0
619,2224813,322559,2028,1.0,0.0,4.0,0.0
620,2224766,322559,1111,0.0,0.0,0.0,0.0
621,2224691,322559,1004,0.08,0.03,0.16,0.08
622,2224781,322559,1306,0.0,0.0,0.0,0.0
623,2224695,322559,1003,3.43,3.0,4.15,3.41
624,2224823,322559,1330,0.0,,,
625,2224802,322559,1312,0.0,0.0,0.0,0.0
626,2224808,322559,2032,0.0,0.0,0.0,0.0
627,2224716,322559,1222,0.118,0.1,0.14,0.12
628,2224811,322559,1160,0.0,0.0,0.0,0.0
629,2224692,322559,1051,90.8,89.3,92.8,90.8
630,2224798,322559,2021,0.0,0.0,0.0,0.0
631,2224801,322559,1301,0.0,0.0,0.0,0.0
632,2224827,322559,2016,0.005,,,
633,2224784,322559,2019,0.0,0.0,0.0,0.0
634,2224689,322559,1103,2.0,0.0,4.3,3.2
635,2224803,322559,2003,0.0,0.0,0.0,0.0
636,2224755,322559,1129,0.0,0.0,0.0,0.0
637,2224739,322559,1253,3.0,2.0,3.0,3.0
638,2224732,322559,1259,0.003,0.002,0.005,0.003
639,2224728,322559,1220,0.131,0.12,0.15,0.13
640,2224683,322559,1093,41.0,38.0,47.0,40.0
641,2224780,322559,1316,0.005,0.002,0.008,0.004
642,2224724,322559,1212,0.182,0.16,0.22,0.18
643,2224821,322559,1063,5.05,,,
644,2224738,322559,1293,0.006,0.0,0.01,0.01
645,2224698,322559,1180,18.2,16.0,20.3,18.3
646,2224836,322559,1100,35.7,15.4,65.1,34.4
647,2224752,322559,1125,0.0,0.0,0.0,0.0
648,2224697,322559,1198,0.9,0.6,1.6,0.8
649,2224782,322559,1321,0.0,0.0,0.0,0.0
650,2224795,322559,2014,0.0,0.0,0.0,0.0
651,2224685,322559,1101,0.001,0.0,0.003,0.0
652,2224773,322559,1314,0.001,0.0,0.002,0.001
653,2224789,322559,1405,0.0,0.0,0.002,0.0
654,2224788,322559,1313,0.0,0.0,0.0,0.0
655,2224682,322559,1091,107.0,97.0,122.0,106.0
656,2224727,322559,1219,0.222,0.19,0.26,0.215
657,2224722,322559,1263,0.002,0.001,0.004,0.002
658,2224750,322559,1107,2.0,0.0,5.0,0.0
659,2224749,322559,1013,5.05,4.72,5.58,5.01
660,2224791,322559,1406,0.0,0.0,0.0,0.0
661,2224776,322559,1323,0.0,0.0,0.0,0.0
662,2224753,322559,1126,0.0,0.0,0.0,0.0
663,2224793,322559,1273,0.0,0.0,0.001,0.0
664,2224707,322559,1062,143.0,,,
665,2224746,322559,1177,2.0,0.0,6.0,0.0
666,2224703,322559,1276,0.0,0.0,0.0,0.0
667,2224820,322559,1199,0.9,0.8,1.0,0.9
668,2224824,322559,1331,0.0,,,
669,2224787,322559,2013,0.0,0.0,0.0,0.0
670,2224740,322559,1228,0.0,0.0,0.0,0.0
671,2224759,322559,1011,0.0,0.0,0.0,0.0
672,2224826,322559,2010,0.0,,,
673,2224819,322559,1195,0.8,0.6,0.8,0.8
674,2224748,322559,1012,0.0,0.0,0.0,0.0
675,2224818,322559,1196,2.0,1.6,2.4,2.0
676,2224725,322559,1213,0.347,0.31,0.42,0.34
677,2224834,322559,2026,0.0,,,
678,2224706,322559,1114,1.1,,,
679,2224717,322559,1224,0.832,0.71,1.01,0.81
680,2224812,322559,1121,1.0,0.0,2.0,0.0
681,2224800,322559,2007,0.0,0.0,0.0,0.0
682,2224712,322559,1211,0.166,0.14,0.19,0.165
683,2224709,322559,1278,0.0,0.0,0.0,0.0
684,2224761,322559,1087,132.0,118.0,153.0,129.0
685,2224737,322559,1292,0.017,0.0,0.04,0.015
686,2224723,322559,1264,0.008,0.005,0.015,0.007
687,2224831,322559,2023,0.0,,,
688,2224809,322559,1159,1.0,0.0,2.0,0.0
689,2224681,322559,1090,12.5,11.3,14.5,12.2
690,2224756,322559,1170,0.388,0.33,0.455,0.376
691,2224715,322559,1218,0.168,0.15,0.2,0.165
692,2224796,322559,1305,0.0,0.0,0.0,0.0
693,2224794,322559,2015,0.0,0.0,0.0,0.0
694,2224708,322559,1106,64.0,,,
695,2224690,322559,1167,0.118,0.1,0.18,0.11
696,2224736,322559,1266,0.009,0.005,0.015,0.008
697,2224701,322559,1005,4.89,,,
698,2224743,322559,1127,0.0,0.0,0.0,0.0
699,2224760,322559,1014,0.0,0.0,0.0,0.0
700,2224768,322559,2008,0.0,0.0,0.0,0.0
701,2224785,322559,1267,0.0,0.0,0.0,0.0
702,2224700,322559,1110,44.0,,,
703,2224799,322559,1411,0.0,0.0,0.0,0.0
704,2224726,322559,1214,0.302,0.25,0.37,0.3
705,2224832,322559,2024,0.0,,,
706,2224711,322559,1210,0.048,0.04,0.06,0.05
707,2224721,322559,1261,0.001,0.0,0.002,0.001
708,2224694,322559,1166,0.131,0.0,0.199,0.132
709,2224835,322559,1085,0.07,,,
710,2224833,322559,2025,0.0,,,
711,2224774,322559,1303,0.0,0.0,0.0,0.0
712,2224751,322559,1108,0.0,0.0,1.0,0.0
713,2224815,322559,1119,0.0,0.0,1.0,0.0
714,2224733,322559,1260,0.001,0.0,0.002,0.001
715,2224804,322559,2004,0.0,0.0,0.0,0.0
716,2224734,322559,1262,0.002,0.0,0.008,0.002
717,2224742,322559,1122,0.0,0.0,0.0,0.0
718,2224816,322559,1194,3.1,2.0,3.5,3.2
719,2224814,322559,2029,0.0,0.0,0.0,0.0
720,2224805,322559,2005,0.0,0.0,0.0,0.0
721,2224806,322559,1257,0.0,0.0,0.0,0.0
722,2224735,322559,1265,0.021,0.013,0.04,0.02
723,2224830,322559,2022,0.0,,,
724,2224718,322559,1225,0.071,0.06,0.08,0.07
725,2224719,322559,1226,0.348,0.3,0.41,0.35
726,2224762,322559,1178,0.58,0.44,0.72,0.59
727,2224765,322559,1113,0.0,0.0,0.0,0.0
728,2224822,322559,1329,0.001,,,
729,2224783,322559,1404,0.0,0.0,0.001,0.0
730,2224777,322559,1315,0.017,0.005,0.036,0.017
731,2224747,322559,1075,0.0,0.0,0.0,0.0
732,2224729,322559,1221,0.101,0.09,0.11,0.1
733,2224686,322559,1092,167.0,151.0,186.0,160.0
734,2224778,322559,1304,0.001,0.0,0.003,0.0
735,2224693,322559,1165,0.056,0.048,0.062,0.054
736,2224772,322559,1333,0.0,0.0,0.0,0.0
737,2224829,322559,2020,0.0,,,
738,2224720,322559,1258,0.049,0.03,0.09,0.045
739,2224786,322559,2012,0.0,0.0,0.0,0.0
740,2224688,322559,1175,0.058,0.051,0.072,0.057
741,2224710,322559,1280,0.0,0.0,0.0,0.0
742,2224797,322559,1334,0.0,0.0,0.0,0.0
743,2224730,322559,1223,0.299,0.25,0.35,0.3
744,2224790,322559,1414,0.0,0.0,0.0,0.0
745,2224684,322559,1098,0.002,0.0,0.006,0.0
746,2224767,322559,1335,0.0,0.0,0.0,0.0
747,2224757,322559,1109,0.0,0.0,0.02,0.0
748,2224828,322559,2018,0.0,,,
749,2224792,322559,2006,0.0,0.0,0.0,0.0
750,2224696,322559,1007,0.77,0.5,1.3,0.74
751,2224825,322559,1317,0.0,,,
752,2224775,322559,1300,0.001,0.0,0.003,0.0
753,2224817,322559,1197,11.5,10.6,13.1,11.3
754,2224769,322559,2009,0.0,0.0,0.001,0.0
755,2224770,322559,1281,0.0,0.0,0.0,0.0
756,2224741,322559,1120,0.0,0.0,0.0,0.0
757,2224763,322559,1089,0.0,0.0,0.0,0.0
758,2224764,322559,1002,0.54,0.47,0.65,0.54
759,2224705,322559,1112,1.1,0.8,1.6,1.0
760,2224745,322559,1131,0.0,0.0,0.0,0.0
761,2224704,322559,1272,0.0,0.0,0.0,0.0
762,2224779,322559,1311,0.0,0.0,0.001,0.0
763,2224687,322559,1095,0.45,0.39,0.52,0.43
764,2224731,322559,1227,0.202,0.17,0.24,0.205
765,2224807,322559,1232,0.038,0.03,0.05,0.04
766,2224754,322559,1128,0.0,0.0,0.0,0.0
767,2224810,322559,1161,0.0,0.0,0.0,0.0
768,2224744,322559,1130,0.0,0.0,0.0,0.0
769,2224699,322559,1271,0.0,0.0,0.0,0.0
770,2224713,322559,1215,0.093,0.08,0.11,0.09
771,2224771,322559,1299,0.001,0.001,0.002,0.001
772,2226546,322892,1197,10.3,8.9,11.4,10.4
773,2226435,322892,1211,0.154,0.13,0.17,0.15
774,2226434,322892,1210,0.043,0.04,0.05,0.04
775,2226497,322892,1002,0.51,0.46,0.55,0.51
776,2226529,322892,2007,0.0,0.0,0.0,0.0
777,2226426,322892,1212,0.173,0.14,0.19,0.17
778,2226519,322892,1405,0.0,0.0,0.0,0.0
779,2226429,322892,1219,0.207,0.17,0.23,0.21
780,2226468,322892,1003,3.28,2.93,3.51,3.25
781,2226489,322892,1092,150.0,146.0,154.0,150.0
782,2226470,322892,1012,0.0,0.0,0.0,0.0
783,2226420,322892,1265,0.857,0.701,0.922,0.866
784,2226412,322892,1112,1.0,0.0,1.4,1.1
785,2226444,322892,1293,0.108,0.09,0.16,0.105
786,2226456,322892,1278,0.001,0.0,0.001,0.001
787,2226536,322892,1228,0.0,0.0,0.0,0.0
788,2226458,322892,1300,0.018,0.016,0.021,0.018
789,2226422,322892,1103,1.9,0.0,4.3,3.0
790,2226549,322892,1199,1.4,1.2,1.5,1.5
791,2226416,322892,1253,12.0,10.0,12.0,12.0
792,2226530,322892,1312,0.0,0.0,0.0,0.0
793,2226513,322892,1321,0.001,0.0,0.002,0.001
794,2226511,322892,1316,0.084,0.072,0.128,0.08
795,2226449,322892,1177,0.0,0.0,0.0,0.0
796,2226535,322892,1232,0.038,0.03,0.04,0.04
797,2226430,322892,1220,0.127,0.11,0.14,0.13
798,2226541,322892,1121,5.0,0.0,22.0,1.0
799,2226503,322892,1281,0.005,0.004,0.006,0.005
800,2226480,322892,1108,0.0,0.0,0.0,0.0
801,2226540,322892,1160,0.0,0.0,0.0,0.0
802,2226457,322892,1280,0.002,0.001,0.003,0.002
803,2226517,322892,2013,0.0,0.0,0.0,0.0
804,2226460,322892,1272,0.0,0.0,0.0,0.0
805,2226438,322892,1218,0.162,0.14,0.18,0.16
806,2226437,322892,1217,0.161,0.14,0.18,0.16
807,2226537,322892,2032,0.0,0.0,0.0,0.0
808,2226479,322892,1107,7.0,5.0,10.0,6.0
809,2226481,322892,1125,0.0,0.0,0.0,0.0
810,2226475,322892,1165,0.056,0.035,0.074,0.055
811,2226464,322892,1091,101.0,95.0,112.0,100.0
812,2226463,322892,1090,11.9,10.8,12.7,12.0
813,2226560,322892,2023,0.001,,,
814,2226550,322892,1063,4.81,,,
815,2226473,322892,1130,0.0,0.0,0.0,0.0
816,2226553,322892,1331,0.0,,,
817,2226490,322892,1095,0.41,0.36,0.43,0.42
818,2226415,322892,1264,0.303,0.243,0.328,0.308
819,2226559,322892,2022,0.004,,,
820,2226523,322892,2015,0.0,0.0,0.0,0.0
821,2226447,322892,1258,1.86,1.52,1.95,1.9
822,2226414,322892,1263,0.097,0.078,0.113,0.096
823,2226488,322892,1087,123.0,116.0,130.0,122.0
824,2226518,322892,1313,0.001,0.0,0.001,0.001
825,2226512,322892,1306,0.018,0.013,0.024,0.018
826,2226554,322892,1317,0.0,,,
827,2226525,322892,1305,0.0,0.0,0.0,0.0
828,2226565,322892,1100,37.9,17.6,83.8,36.6
829,2226544,322892,1119,1.0,0.0,4.0,0.0
830,2226552,322892,1330,0.018,,,
831,2226411,322892,1106,32.0,,,
832,2226539,322892,1161,0.0,0.0,0.0,0.0
833,2226485,322892,1167,0.105,0.09,0.15,0.1
834,2226450,322892,1271,0.004,0.003,0.006,0.004
835,2226487,322892,1175,0.061,0.053,0.076,0.06
836,2226499,322892,1111,0.0,0.0,0.0,0.0
837,2226562,322892,2025,0.0,,,
838,2226469,322892,1007,0.8,0.6,1.25,0.74
839,2226425,322892,1180,17.8,16.5,19.0,17.8
840,2226461,322892,1273,0.002,0.001,0.003,0.002
841,2226522,322892,2006,0.0,0.0,0.001,0.0
842,2226471,322892,1013,4.81,4.42,5.37,4.82
843,2226510,322892,1311,0.013,0.011,0.016,0.013
844,2226500,322892,1335,0.0,0.0,0.0,0.0
845,2226520,322892,1414,0.0,0.0,0.0,0.0
846,2226432,322892,1223,0.279,0.23,0.32,0.275
847,2226542,322892,2028,5.0,4.0,7.0,5.0
848,2226442,322892,1226,0.333,0.29,0.37,0.34
849,2226494,322892,1014,0.0,0.0,0.0,0.0
850,2226454,322892,1075,0.0,0.0,0.0,0.0
851,2226472,322892,1127,0.0,0.0,0.0,0.0
852,2226534,322892,1257,0.112,0.09,0.14,0.105
853,2226528,322892,1411,0.001,0.0,0.001,0.001
854,2226452,322892,1267,0.004,0.003,0.005,0.004
855,2226496,322892,1062,252.0,,,
856,2226505,322892,1314,0.039,0.033,0.044,0.04
857,2226455,322892,1122,0.0,0.0,0.0,0.0
858,2226491,322892,1109,0.05,0.04,0.05,0.05
859,2226482,322892,1126,0.0,0.0,0.0,0.0
860,2226521,322892,1406,0.004,0.003,0.005,0.004
861,2226498,322892,1113,0.0,0.0,0.0,0.0
862,2226465,322892,1093,38.0,37.0,39.0,38.0
863,2226547,322892,1196,1.7,1.5,2.1,1.7
864,2226558,322892,2020,0.004,,,
865,2226557,322892,2018,0.012,,,
866,2226545,322892,1194,3.0,2.7,3.3,3.0
867,2226424,322892,1198,0.7,0.6,0.9,0.7
868,2226515,322892,2019,0.0,0.0,0.001,0.0
869,2226526,322892,1334,0.0,0.0,0.0,0.0
870,2226508,322892,1315,0.612,0.501,0.741,0.6
871,2226451,322892,1276,0.0,0.0,0.001,0.0
872,2226423,322892,1004,3.2,2.59,3.41,3.21
873,2226483,322892,1128,0.0,0.0,0.0,0.0
874,2226427,322892,1213,0.333,0.29,0.38,0.33
875,2226538,322892,1159,2.0,1.0,3.0,2.0
876,2226436,322892,1215,0.09,0.08,0.1,0.09
877,2226527,322892,2021,0.0,0.0,0.0,0.0
878,2226478,322892,1120,0.0,0.0,0.0,0.0
879,2226466,322892,1098,0.001,0.0,0.006,0.0
880,2226566,322892,1105,31.0,20.0,59.0,29.0
881,2226484,322892,1129,0.0,0.0,0.0,0.0
882,2226509,322892,1304,0.082,0.067,0.107,0.074
883,2226459,322892,1301,0.001,0.0,0.002,0.001
884,2226417,322892,1259,0.067,0.054,0.073,0.068
885,2226462,322892,1089,0.0,0.0,0.0,0.0
886,2226563,322892,2026,0.001,,,
887,2226514,322892,1404,0.012,0.008,0.015,0.012
888,2226504,322892,1333,0.0,0.0,0.0,0.0
889,2226524,322892,2014,0.0,0.0,0.0,0.0
890,2226445,322892,1005,4.67,,,
891,2226506,322892,1303,0.008,0.007,0.01,0.008
892,2226467,322892,1101,0.0,0.0,0.0,0.0
893,2226555,322892,2010,0.005,,,
894,2226448,322892,1114,1.0,,,
895,2226533,322892,2005,0.0,0.0,0.0,0.0
896,2226410,322892,1110,38.0,,,
897,2226561,322892,2024,0.002,,,
898,2226502,322892,2009,0.024,0.019,0.027,0.026
899,2226419,322892,1262,0.084,0.071,0.096,0.085
900,2226492,322892,1010,0.0,0.0,0.0,0.0
901,2226486,322892,1170,0.362,0.338,0.414,0.348
902,2226501,322892,2008,0.001,0.001,0.002,0.001
903,2226564,322892,1085,2.77,,,
904,2226433,322892,1227,0.188,0.16,0.21,0.185
905,2226531,322892,2003,0.0,0.0,0.0,0.0
906,2226532,322892,2004,0.0,0.0,0.0,0.0
907,2226493,322892,1011,0.0,0.0,0.0,0.0
908,2226453,322892,1299,0.032,0.027,0.037,0.032
909,2226516,322892,2012,0.004,0.003,0.005,0.004
910,2226441,322892,1225,0.069,0.06,0.08,0.07
911,2226543,322892,2029,0.0,0.0,0.0,0.0
912,2226428,322892,1214,0.298,0.26,0.33,0.3
913,2226431,322892,1221,0.097,0.09,0.11,0.1
914,2226477,322892,1178,0.54,0.46,0.59,0.56
915,2226507,322892,1323,0.005,0.004,0.006,0.005
916,2226548,322892,1195,1.3,1.2,1.4,1.3
917,2226474,322892,1131,0.0,0.0,0.0,0.0
918,2226443,322892,1292,0.688,0.56,0.81,0.68
919,2226495,322892,1051,88.1,87.4,89.2,87.9
920,2226413,322892,1261,0.034,0.028,0.037,0.034
921,2226440,322892,1224,0.788,0.66,0.89,0.77
922,2226418,322892,1260,0.054,0.044,0.059,0.055
923,2226476,322892,1166,0.138,0.118,0.178,0.136
924,2226556,322892,2016,0.097,,,
925,2226439,322892,1222,0.11,0.09,0.13,0.11
926,2226551,322892,1329,0.095,,,
927,2226421,322892,1266,0.309,0.255,0.393,0.306
928,2227697,323121,1259,0.004,0.0,0.008,0.004
929,2227698,323121,1260,0.0,0.0,0.0,0.0
930,2227766,323121,1335,0.0,0.0,0.0,0.0
931,2227705,323121,1292,12.1,,,
932,2227708,323121,1304,1.38,0.842,1.93,1.6
933,2227716,323121,1406,0.021,0.017,0.025,0.021
934,2227755,323121,1091,128.0,92.0,172.0,126.0
935,2227732,323121,1272,0.0,0.0,0.0,0.0
936,2227781,323121,2024,0.013,,,
937,2227784,323121,1085,26.0,,,
938,2227777,323121,2018,0.084,,,
939,2227729,323121,1261,0.005,0.0,0.014,0.003
940,2227731,323121,1264,0.84,0.763,0.911,0.841
941,2227727,323121,1257,1.59,,,
942,2227724,323121,1178,0.97,0.84,1.1,0.95
943,2227760,323121,1106,3.0,,,
944,2227726,323121,1131,0.0,0.0,0.0,0.0
945,2227770,323121,1414,0.0,0.0,0.0,0.0
946,2227703,323121,1271,0.029,0.024,0.035,0.029
947,2227751,323121,1003,11.7,10.7,12.4,11.8
948,2227738,323121,1303,0.087,0.076,0.098,0.084
949,2227720,323121,1129,0.0,0.0,0.0,0.0
950,2227718,323121,1126,0.17,0.0,0.37,0.18
951,2227733,323121,1273,0.008,0.005,0.01,0.008
952,2227728,323121,1258,11.4,,,
953,2227771,323121,2014,0.064,0.0,0.149,0.037
954,2227757,323121,1098,0.046,0.025,0.071,0.043
955,2227761,323121,1010,0.0,0.0,0.0,0.0
956,2227780,323121,2023,0.003,,,
957,2227709,323121,1305,0.0,0.0,0.0,0.0
958,2227710,323121,1306,0.131,0.107,0.157,0.132
959,2227722,323121,1166,0.154,0.11,0.21,0.14
960,2227778,323121,2020,0.022,,,
961,2227773,323121,1063,1.26,,,
962,2227756,323121,1093,872.0,732.0,1040.0,890.0
963,2227712,323121,1313,0.008,0.005,0.01,0.008
964,2227725,323121,1130,0.0,0.0,0.0,0.0
965,2227750,323121,1062,1310.0,,,
966,2227744,323121,1329,1.46,,,
967,2227768,323121,2019,0.001,0.0,0.003,0.0
968,2227747,323121,1405,0.001,0.0,0.004,0.0
969,2227782,323121,2025,0.0,,,
970,2227746,323121,1404,0.078,0.045,0.114,0.071
971,2227754,323121,1090,11.5,8.2,16.9,9.5
972,2227706,323121,1293,0.954,,,
973,2227775,323121,2010,0.257,,,
974,2227730,323121,1263,0.019,0.017,0.021,0.019
975,2227713,323121,1314,0.985,0.782,1.17,0.999
976,2227772,323121,1334,0.001,0.0,0.003,0.0
977,2227749,323121,1127,0.0,0.0,0.0,0.0
978,2227779,323121,2022,0.029,,,
979,2227769,323121,2012,0.117,0.097,0.147,0.105
980,2227711,323121,1311,0.169,0.137,0.199,0.174
981,2227767,323121,2009,0.267,0.238,0.298,0.269
982,2227765,323121,1002,1.87,1.71,1.98,1.89
983,2227719,323121,1128,0.0,0.0,0.0,0.0
984,2227736,323121,1300,0.355,0.312,0.407,0.361
985,2227745,323121,1333,0.0,0.0,0.0,0.0
986,2227743,323121,1323,0.257,0.24,0.303,0.251
987,2227783,323121,2026,0.008,,,
988,2227739,323121,1312,0.005,0.0,0.011,0.003
989,2227700,323121,1265,6.33,5.99,6.76,6.36
990,2227752,323121,1007,2.74,1.52,3.34,2.9
991,2227763,323121,1013,0.0,0.0,0.0,0.0
992,2227715,323121,1331,0.001,,,
993,2227740,323121,1315,10.4,9.64,11.7,10.4
994,2227723,323121,1177,0.0,,,0.0
995,2227741,323121,1316,0.625,0.568,0.723,0.616
996,2227753,323121,1089,1.14,0.9,1.46,1.08
997,2227699,323121,1262,0.015,0.011,0.02,0.015
998,2227696,323121,1175,0.13,0.109,0.153,0.128
999,2227691,323121,1014,0.09,0.0,0.28,0.0
1000,2227694,323121,1167,2.25,2.03,2.52,2.15
1001,2227693,323121,1109,0.51,0.26,0.77,0.52
1002,2227684,323121,1004,28.0,25.8,31.3,27.4
1003,2227690,323121,1011,1.17,0.62,1.73,1.16
1004,2227687,323121,1087,15.0,7.0,28.0,10.0
1005,2227692,323121,1051,54.6,52.2,57.4,54.4
1006,2227689,323121,1095,2.06,1.59,2.55,2.04
1007,2227685,323121,1005,2.89,,,
1008,2227688,323121,1092,343.0,173.0,489.0,400.0
1009,2227695,323121,1170,0.263,0.23,0.38,0.24
1010,2227717,323121,1125,0.0,0.0,0.0,0.0
1011,2227748,323121,1411,0.008,0.006,0.01,0.008
1012,2227758,323121,1101,0.031,0.0,0.06,0.022
1013,2227702,323121,1267,0.029,0.024,0.034,0.029
1014,2227721,323121,1165,0.033,0.027,0.042,0.03
1015,2227762,323121,1012,0.0,0.0,0.0,0.0
1016,2227704,323121,1276,0.003,0.0,0.005,0.003
1017,2227734,323121,1278,0.003,0.0,0.005,0.004
1018,2227774,323121,1330,0.131,,,
1019,2227776,323121,2016,0.794,,,
1020,2227707,323121,1299,0.138,0.123,0.152,0.142
1021,2227759,323121,1105,3.0,2.0,5.0,3.0
1022,2227764,323121,1075,0.0,0.0,0.0,0.0
1023,2227742,323121,1317,0.064,,,
1024,2227737,323121,1301,0.002,0.0,0.004,0.0
1025,2227714,323121,1321,0.005,0.003,0.008,0.005
1026,2227735,323121,1280,0.013,0.011,0.016,0.014
1027,2227701,323121,1266,3.66,3.21,4.01,3.7
1028,13338529,323121,2047,310.0,,,
1029,13338431,323121,2048,314.0,,,
1030,2228470,323294,1005,16.2,,,
1031,2228557,323294,1085,53.4,,,
1032,2228448,323294,1162,0.0,0.0,0.0,0.0
1033,2228495,323294,1165,0.079,0.06,0.11,0.08
1034,2228460,323294,1293,14.5,,,
1035,2228547,323294,1317,0.001,,,
1036,2228477,323294,1175,0.075,0.06,0.08,0.08
1037,2228449,323294,1272,0.0,0.0,0.0,0.0
1038,2228466,323294,1095,2.8,2.66,3.04,2.75
1039,2228517,323294,1194,4.3,,,4.3
1040,2228545,323294,1330,0.016,,,
1041,2228539,323294,1130,0.0,0.0,0.0,0.0
1042,2228461,323294,1321,0.002,0.0,0.006,0.0
1043,2228445,323294,1013,0.0,0.0,0.0,0.0
1044,2228499,323294,1257,0.032,,,
1045,2228471,323294,1259,0.001,0.0,0.01,0.0
1046,2228459,323294,1292,34.2,,,
1047,2228550,323294,2018,0.052,,,
